CountyFIPS,PlaceFIPS,Tp10,Gqp10,Hp10,Pph10,Thu10,Ohu10,Vhu10,Vr10,Tp11,Gqp11,Hp11,Pph11,Thu11,Ohu11,Vhu11,Vr11,Tp12,Gqp12,Hp12,Pph12,Thu12,Ohu12,Vhu12,Vr12,Tp13,Gqp13,Hp13,Pph13,Thu13,Ohu13,Vhu13,Vr13,Tp14,Gqp14,Hp14,Pph14,Thu14,Ohu14,Vhu14,Vr14,Tp15,Gqp15,Hp15,Pph15,Thu15,Ohu15,Vhu15,Vr15,Tp16,Gqp16,Hp16,Pph16,Thu16,Ohu16,Vhu16,Vr16,Tp17,Gqp17,Hp17,Pph17,Thu17,Ohu17,Vhu17,Vr17,Tp18,Gqp18,Hp18,Pph18,Thu18,Ohu18,Vhu18,Vr18,Tp19,Gqp19,Hp19,Pph19,Thu19,Ohu19,Vhu19,Vr19
115,99990,686,0,686,2.249180328,399,305,94,23.55889724,686,0,686,2.249180328,399,305,94,23.55889724,687,0,687,2.245098039,399,306,93,23.30827068,679,0,679,2.248344371,400,302,98,24.5,677,0,677,2.249169435,402,301,101,25.12437811,697,0,697,2.248387097,403,310,93,23.07692308,707,0,707,2.244444444,403,315,88,21.83622829,,0,,,,,,,,0,,,,,,,,0,,,,,,
117,0,28073,273,27800,2.358530585,29861,11787,18074,60.52710894,27954,273,27681,2.358640082,30024,11736,18288,60.91127098,28213,273,27940,2.35860206,30142,11846,18296,60.69935638,28660,273,28387,2.358115966,30274,12038,18236,60.23650657,29213,273,28940,2.35975212,30417,12264,18153,59.68044186,29928,273,29655,2.359563972,30589,12568,18021,58.91333486,30367,273,30094,2.359758488,30608,12753,17855,58.33442237,,273,,,,,,,,273,,,,,,,,273,,,,,,
117,70525,3904,2,3902,2.678105697,2066,1457,609,29.47725073,3893,2,3891,2.677907777,2079,1453,626,30.11063011,3948,2,3946,2.677069199,2097,1474,623,29.70910825,4013,2,4011,2.677570093,2105,1498,607,28.83610451,4206,2,4204,2.677707006,2180,1570,610,27.98165138,4340,2,4338,2.677777778,2208,1620,588,26.63043478,4402,2,4400,2.678027998,2208,1643,565,25.58876812,,2,,,,,,,,2,,,,,,,,2,,,,,,
117,8400,4552,103,4449,2.280369042,6915,1951,4964,71.78597252,4575,103,4472,2.280469148,7015,1961,5054,72.04561654,4632,103,4529,2.280463243,7067,1986,5081,71.897552,4767,103,4664,2.279569892,7187,2046,5141,71.53193266,4835,103,4732,2.280481928,7204,2075,5129,71.19655747,4966,103,4863,2.279887482,7267,2133,5134,70.64813541,5035,103,4932,2.280166436,7267,2163,5104,70.23531031,,103,,,,,,,,103,,,,,,,,103,,,,,,
117,20440,906,0,906,1.986842105,1290,456,834,64.65116279,899,0,899,1.988938053,1291,452,839,64.9883811,903,0,903,1.988986784,1291,454,837,64.83346243,915,0,915,1.984815618,1291,461,830,64.2912471,926,0,926,1.987124464,1291,466,825,63.90395043,943,0,943,1.985263158,1292,475,817,63.23529412,957,0,957,1.985477178,1292,482,810,62.69349845,,0,,,,,,,,0,,,,,,,,0,,,,,,
117,28690,2694,0,2694,2.067536454,3123,1303,1820,58.27729747,2680,0,2680,2.066306862,3136,1297,1839,58.64158163,2718,0,2718,2.066920152,3163,1315,1848,58.42554537,2756,0,2756,2.067516879,3167,1333,1834,57.90969372,2806,0,2806,2.066273932,3185,1358,1827,57.36263736,2890,0,2890,2.067238913,3222,1398,1824,56.61080074,2931,0,2931,2.066995769,3222,1418,1804,55.99006828,,0,,,,,,,,0,,,,,,,,0,,,,,,
117,51690,65,0,65,2.6,55,25,30,54.54545455,65,0,65,2.6,55,25,30,54.54545455,66,0,66,2.64,56,25,31,55.35714286,67,0,67,2.576923077,56,26,30,53.57142857,68,0,68,2.615384615,56,26,30,53.57142857,70,0,70,2.592592593,57,27,30,52.63157895,71,0,71,2.62962963,57,27,30,52.63157895,,0,,,,,,,,0,,,,,,,,0,,,,,,
117,7410,853,0,853,2.523668639,728,338,390,53.57142857,845,0,845,2.52994012,728,334,394,54.12087912,850,0,850,2.529761905,728,336,392,53.84615385,860,0,860,2.529411765,728,340,388,53.2967033,878,0,878,2.530259366,734,347,387,52.72479564,900,0,900,2.528089888,738,356,382,51.76151762,914,0,914,2.524861878,740,362,378,51.08108108,,0,,,,,,,,0,,,,,,,,0,,,,,,
117,99990,15099,168,14931,2.386287358,15684,6257,9427,60.10584035,14997,168,14829,2.386385581,15720,6214,9506,60.47073791,15096,168,14928,2.386189258,15740,6256,9484,60.25412961,15282,168,15114,2.386169877,15740,6334,9406,59.75857687,15494,168,15326,2.386483961,15767,6422,9345,59.26936006,15819,168,15651,2.386186919,15805,6559,9246,58.50047453,16057,168,15889,2.386452388,15822,6658,9164,57.9193528,,168,,,,,,,,168,,,,,,,,168,,,,,,
119,0,23441,132,23309,2.367838277,12651,9844,2807,22.18796933,23294,132,23162,2.368060526,12668,9781,2887,22.78970635,23349,132,23217,2.367873534,12721,9805,2916,22.9227262,23271,132,23139,2.367887843,12785,9772,3013,23.5666797,23402,132,23270,2.373521012,12942,9804,3138,24.24663885,23431,132,23299,2.432045929,13004,9580,3424,26.33035989,24154,132,24022,2.373480881,13088,10121,2967,22.66962103,,132,,,,,,,,132,,,,,,,,132,,,,,,
119,80865,398,0,398,1.868544601,337,213,124,36.79525223,395,0,395,1.872037915,337,211,126,37.38872404,395,0,395,1.872037915,337,211,126,37.38872404,391,0,391,1.870813397,337,209,128,37.98219585,370,0,370,1.878172589,337,197,140,41.54302671,363,0,363,1.880829016,337,193,144,42.72997033,417,0,417,1.869955157,337,223,114,33.82789318,,0,,,,,,,,0,,,,,,,,0,,,,,,
119,86090,7229,0,7229,2.466393722,3196,2931,265,8.291614518,7174,0,7174,2.46698762,3196,2908,288,9.01126408,7177,0,7177,2.466323024,3203,2910,293,9.147674056,7140,0,7140,2.466321244,3213,2895,318,9.89729225,7452,0,7452,2.470003315,3320,3017,303,9.126506024,8525,0,8525,2.880067568,3320,2960,360,10.84337349,8600,0,8600,2.57793765,3336,3336,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
119,18530,1193,0,1193,2.153429603,727,554,173,23.79642366,1186,0,1186,2.152450091,728,551,177,24.31318681,1185,0,1185,2.154545455,729,550,179,24.55418381,1175,0,1175,2.152014652,729,546,183,25.10288066,1022,0,1022,2.156118143,729,474,255,34.97942387,1002,0,1002,2.15483871,729,465,264,36.21399177,1158,0,1158,2.152416357,732,538,194,26.50273224,,,,,,,,,,,,,,,,,,,,,,,,
119,32650,28,0,28,1.866666667,33,15,18,54.54545455,28,0,28,1.866666667,33,15,18,54.54545455,28,0,28,1.866666667,33,15,18,54.54545455,28,0,28,1.866666667,33,15,18,54.54545455,24,0,24,1.846153846,33,13,20,60.60606061,24,0,24,1.846153846,33,13,20,60.60606061,27,0,27,1.928571429,33,14,19,57.57575758,,0,,,,,,,,0,,,,,,,,0,,,,,,
119,99990,14593,132,14461,2.358669059,8358,6131,2227,26.64513041,14511,132,14379,2.358759843,8374,6096,2278,27.20324815,14564,132,14432,2.358555319,8419,6119,2300,27.31915905,14537,132,14405,2.358768626,8473,6107,2366,27.92399386,14534,132,14402,2.359823038,8523,6103,2420,28.39375807,13517,132,13385,2.249957976,8585,5949,2636,30.70471753,13952,132,13820,2.358764294,8650,5859,2791,32.26589595,,132,,,,,,,,132,,,,,,,,132,,,,,,
121,0,4815,184,4631,2.338888889,2436,1980,456,18.71921182,4789,184,4605,2.338750635,2441,1969,472,19.33633757,4716,184,4532,2.338493292,2442,1938,504,20.63882064,4765,184,4581,2.338437979,2443,1959,484,19.81170692,4772,184,4588,2.338430173,2445,1962,483,19.75460123,4834,184,4650,2.339034205,2450,1988,462,18.85714286,4875,184,4691,2.338484546,2455,2006,449,18.2892057,,0,,,,,,,,0,,,,,,,,0,,,,,,
121,925,1703,184,1519,2.148514851,843,707,136,16.13285884,1693,184,1509,2.146514936,844,703,141,16.70616114,1670,184,1486,2.147398844,845,692,153,18.10650888,1685,184,1501,2.147353362,845,699,146,17.27810651,1686,184,1502,2.145714286,845,700,145,17.15976331,1707,184,1523,2.14809591,847,709,138,16.29279811,1720,184,1536,2.148251748,848,715,133,15.68396226,,,,,,,,,,,,,,,,,,,,,,,,
121,56365,475,0,475,2.351485149,248,202,46,18.5483871,473,0,473,2.353233831,249,201,48,19.27710843,465,0,465,2.348484848,249,198,51,20.48192771,470,0,470,2.35,249,200,49,19.67871486,471,0,471,2.355,249,200,49,19.67871486,476,0,476,2.356435644,249,202,47,18.87550201,481,0,481,2.346341463,250,205,45,18,,0,,,,,,,,0,,,,,,,,0,,,,,,
121,99990,2637,0,2637,2.462184874,1345,1071,274,20.37174721,2623,0,2623,2.462910798,1348,1065,283,20.99406528,2581,0,2581,2.46278626,1348,1048,300,22.25519288,2610,0,2610,2.462264151,1349,1060,289,21.4232765,2615,0,2615,2.462335217,1351,1062,289,21.39156181,2651,0,2651,2.461467038,1354,1077,277,20.45790251,2674,0,2674,2.462246777,1357,1086,271,19.97052321,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,0,254230,5895,248335,2.763915013,96454,89849,6605,6.847823833,258551,5872,252679,2.76417757,97263,91412,5851,6.015648294,263924,5847,258077,2.765031713,98195,93336,4859,4.948317124,269981,5847,264134,2.766235534,99450,95485,3965,3.986928105,275845,4761,271084,2.766840859,100851,97976,2875,2.850740201,284571,5031,279540,2.768654795,103219,100966,2253,2.182737674,294397,5031,289366,2.76945016,105720,104485,1235,1.168180098,,16,,,,,,,,16,,,,,,,,16,,,,,,
123,59005,837,0,837,2.674121406,337,313,24,7.121661721,845,0,845,2.674050633,337,316,21,6.231454006,854,0,854,2.677115987,337,319,18,5.341246291,863,0,863,2.671826625,337,323,14,4.154302671,873,0,873,2.669724771,337,327,10,2.96735905,878,0,878,2.676829268,337,328,9,2.670623145,887,0,887,2.671686747,337,332,5,1.483679525,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,60160,2499,0,2499,2.879032258,939,868,71,7.561235357,2522,0,2522,2.878995434,939,876,63,6.709265176,2556,0,2556,2.878378378,941,888,53,5.632306057,2582,0,2582,2.878483835,941,897,44,4.675876727,2614,0,2614,2.878854626,942,908,34,3.609341826,2656,0,2656,2.880694143,951,922,29,3.049421661,2779,0,2779,2.879792746,985,965,20,2.030456853,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,63045,96,0,96,2.594594595,55,37,18,32.72727273,97,0,97,2.621621622,55,37,18,32.72727273,98,0,98,2.578947368,55,38,17,30.90909091,99,0,99,2.605263158,55,38,17,30.90909091,100,0,100,2.564102564,55,39,16,29.09090909,103,0,103,2.575,56,40,16,28.57142857,105,0,105,2.625,57,40,17,29.8245614,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,69150,3204,0,3204,2.863270777,1171,1119,52,4.440649018,3278,0,3278,2.865384615,1187,1144,43,3.622577928,3356,0,3356,2.863481229,1202,1172,30,2.495840266,3422,0,3422,2.863598326,1214,1195,19,1.565074135,3557,0,3557,2.863929147,1247,1242,5,0.40096231,3756,0,3756,2.871559633,1308,1308,0,0,4075,0,4075,2.900355872,1405,1405,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,77290,,0,,,0,,,,,0,,,0,,,,,0,,,0,,,,,0,,,0,,,,,0,,,0,,,,,0,,,0,,,,,0,,,0,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,8675,347,0,347,3.098214286,118,112,6,5.084745763,350,0,350,3.097345133,118,113,5,4.237288136,354,0,354,3.07826087,118,115,3,2.542372881,358,0,358,3.086206897,118,116,2,1.694915254,359,0,359,3.094827586,117,116,1,0.854700855,368,0,368,3.092436975,119,119,0,0,405,0,405,3.115384615,130,130,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,85485,14171,103,14068,2.703824717,5556,5203,353,6.353491721,14498,103,14395,2.70379414,5634,5324,310,5.502307419,15086,103,14983,2.703536629,5800,5542,258,4.448275862,15898,103,15795,2.703697364,6054,5842,212,3.501816981,16515,103,16412,2.703789127,6218,6070,148,2.380186555,16958,103,16855,2.703721527,6344,6234,110,1.733921816,17773,103,17670,2.703488372,6584,6536,48,0.729040097,,,,,,,,,,,,,,,,,,,,,,,,
123,19080,4181,0,4181,2.846153846,1560,1469,91,5.833333333,4273,0,4273,2.844873502,1580,1502,78,4.936708861,4345,0,4345,2.845448592,1589,1527,62,3.901825047,4405,0,4405,2.845607235,1595,1548,47,2.946708464,4456,0,4456,2.845466156,1595,1566,29,1.818181818,4598,0,4598,2.84529703,1635,1616,19,1.162079511,5008,0,5008,2.845454545,1763,1760,3,0.170164492,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,22860,4384,0,4384,2.692874693,1699,1628,71,4.178928782,4444,0,4444,2.693333333,1707,1650,57,3.339191564,4523,0,4523,2.692261905,1718,1680,38,2.211874272,4621,0,4621,2.692890443,1738,1716,22,1.265822785,4796,0,4796,2.692869175,1783,1781,2,0.112170499,4925,0,4925,2.707531611,1819,1819,0,0,5104,0,5104,2.735262594,1866,1866,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,24950,9882,0,9882,2.803404255,3732,3525,207,5.546623794,10273,0,10273,2.803766376,3845,3664,181,4.707412224,10675,0,10675,2.803308824,3951,3808,143,3.619336877,11127,0,11127,2.803476946,4078,3969,109,2.672878862,11477,0,11477,2.803370787,4158,4094,64,1.539201539,11711,0,11711,2.803686857,4215,4177,38,0.901542112,12203,0,12203,2.806577737,4348,4348,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,25280,18651,4,18647,2.944418127,6777,6333,444,6.551571492,18947,4,18943,2.944660345,6823,6433,390,5.715960721,19413,4,19409,2.944773176,6914,6591,323,4.671680648,19680,4,19676,2.944627357,6940,6682,258,3.717579251,19462,4,19458,2.944612591,6784,6608,176,2.594339623,19933,4,19929,2.944592199,6903,6768,135,1.955671447,20223,4,20219,2.944371632,6933,6867,66,0.951968845,,,,,,,,,,,,,,,,,,,,,,,,
123,26600,10249,0,10249,3.080553051,3521,3327,194,5.509798353,10588,0,10588,3.080593541,3605,3437,168,4.660194175,10870,0,10870,3.080192689,3660,3529,131,3.579234973,11137,0,11137,3.08077455,3713,3615,98,2.639375168,11494,0,11494,3.080675422,3788,3731,57,1.504751848,11961,0,11961,3.080350245,3916,3883,33,0.842696629,12943,0,12943,3.08533969,4195,4195,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,27700,7454,0,7454,3.085264901,2551,2416,135,5.292042336,7524,0,7524,3.084870849,2552,2439,113,4.427899687,7614,0,7614,3.085089141,2554,2468,86,3.367267032,7690,0,7690,3.085874799,2554,2492,62,2.427564605,7780,0,7780,3.084853291,2554,2522,32,1.25293657,7831,0,7831,3.085500394,2554,2538,16,0.626468285,7975,0,7975,3.097087379,2575,2575,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,28360,8735,0,8735,2.942068036,3078,2969,109,3.541260559,8965,0,8965,2.942238267,3131,3047,84,2.68284893,9386,0,9386,2.942319749,3242,3190,52,1.60394818,10137,0,10137,2.941671503,3467,3446,21,0.605710989,10880,0,10880,2.958129418,3678,3678,0,0,11387,0,11387,2.977771967,3824,3824,0,0,12209,0,12209,3.007883715,4059,4059,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,3950,1525,0,1525,2.633851468,615,579,36,5.853658537,1539,0,1539,2.630769231,615,585,30,4.87804878,1556,0,1556,2.632825719,615,591,24,3.902439024,1576,0,1576,2.631051753,617,599,18,2.917341977,1607,0,1607,2.63442623,622,610,12,1.92926045,1631,0,1631,2.630645161,627,620,7,1.116427432,1700,0,1700,2.631578947,647,646,1,0.154559505,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,29185,235,0,235,2.117117117,128,111,17,13.28125,235,0,235,2.117117117,127,111,16,12.5984252,238,0,238,2.10619469,127,113,14,11.02362205,240,0,240,2.105263158,127,114,13,10.23622047,243,0,243,2.113043478,127,115,12,9.448818898,244,0,244,2.103448276,127,116,11,8.661417323,247,0,247,2.111111111,127,117,10,7.874015748,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,29955,1038,0,1038,3.193846154,346,325,21,6.069364162,1047,0,1047,3.192073171,346,328,18,5.202312139,1059,0,1059,3.189759036,346,332,14,4.046242775,1069,0,1069,3.191044776,346,335,11,3.179190751,1082,0,1082,3.191740413,346,339,7,2.023121387,1083,0,1083,3.194690265,344,339,5,1.453488372,1094,0,1094,3.189504373,344,343,1,0.290697674,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,32155,93262,4853,88409,2.633650094,36340,33569,2771,7.625206384,94240,4830,89410,2.633656367,36422,33949,2473,6.789852287,95148,4640,90508,2.633649537,36463,34366,2097,5.751035296,96286,4640,91646,2.633657107,36559,34798,1761,4.816871359,98380,4590,93790,2.63366281,36983,35612,1371,3.707108672,101228,4860,96368,2.633653084,37751,36591,1160,3.072766284,104557,4860,99697,2.633654735,38662,37855,807,2.087320884,,,,,,,,,,,,,,,,,,,,,,,,
123,33310,138,0,138,2.225806452,90,62,28,31.11111111,139,0,139,2.206349206,90,63,27,30,140,0,140,2.222222222,90,63,27,30,142,0,142,2.21875,90,64,26,28.88888889,143,0,143,2.2,90,65,25,27.77777778,144,0,144,2.215384615,90,65,25,27.77777778,149,0,149,2.223880597,92,67,25,27.17391304,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,37820,2370,871,1499,2.90503876,560,516,44,7.857142857,2383,871,1512,2.907692308,560,520,40,7.142857143,2565,1036,1529,2.906844106,560,526,34,6.071428571,2585,1036,1549,2.90619137,562,533,29,5.160142349,1574,0,1574,2.904059041,564,542,22,3.90070922,1584,0,1584,2.906422018,564,545,19,3.368794326,1597,0,1597,2.903636364,563,550,13,2.309058615,,,,,,,,,,,,,,,,,,,,,,,,
123,39855,9445,0,9445,2.986089156,3303,3163,140,4.238570996,9854,0,9854,2.986060606,3415,3300,115,3.36749634,10442,0,10442,2.98598799,3579,3497,82,2.291142777,11389,0,11389,2.986103828,3865,3814,51,1.319534282,12544,0,12544,2.985955725,4208,4201,7,0.16634981,14072,0,14072,3.000426439,4690,4690,0,0,14649,0,14649,3.031036623,4833,4833,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,40185,1131,9,1122,2.55,463,440,23,4.967602592,1143,9,1134,2.554054054,464,444,20,4.310344828,1159,9,1150,2.549889135,465,451,14,3.010752688,1176,9,1167,2.553610503,467,457,10,2.141327623,1189,9,1180,2.554112554,467,462,5,1.070663812,1197,9,1188,2.55483871,467,465,2,0.428265525,1209,9,1200,2.569593148,467,467,0,0,,,,,,,,,,,,,,,,,,,,,,,,
123,40515,1459,0,1459,2.941532258,531,496,35,6.5913371,1473,0,1473,2.946,531,500,31,5.838041431,1497,0,1497,2.941060904,534,509,25,4.68164794,1515,0,1515,2.941747573,535,515,20,3.738317757,1536,0,1536,2.942528736,536,522,14,2.611940299,1558,0,1558,2.945179584,540,529,11,2.037037037,1574,0,1574,2.942056075,540,535,5,0.925925926,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,43605,1967,0,1967,2.798008535,748,703,45,6.016042781,1985,0,1985,2.795774648,748,710,38,5.080213904,2007,0,2007,2.795264624,748,718,30,4.010695187,2030,0,2030,2.796143251,749,726,23,3.070761015,2054,0,2054,2.798365123,749,734,15,2.002670227,2068,0,2068,2.798376184,749,739,10,1.335113485,2150,0,2150,2.795838752,771,769,2,0.259403372,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,6255,63,0,63,3.315789474,20,19,1,5,64,0,64,3.368421053,20,19,1,5,65,0,65,3.25,20,20,0,0,65,0,65,3.25,20,20,0,0,69,0,69,3.285714286,21,21,0,0,73,0,73,3.318181818,22,22,0,0,120,0,120,3.333333333,36,36,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,45530,4806,0,4806,2.8986731,1785,1658,127,7.114845938,5072,0,5072,2.898285714,1867,1750,117,6.266738082,5206,0,5206,2.898663697,1895,1796,99,5.224274406,5269,0,5269,2.898239824,1899,1818,81,4.265402844,5353,0,5353,2.898213319,1907,1847,60,3.146303094,5464,0,5464,2.89867374,1934,1885,49,2.5336091,5617,0,5617,2.898348813,1968,1938,30,1.524390244,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,45970,33,16,17,1.7,13,10,3,23.07692308,121,16,105,1.75,82,60,22,26.82926829,123,16,107,1.754098361,82,61,21,25.6097561,124,16,108,1.741935484,82,62,20,24.3902439,125,16,109,1.758064516,82,62,20,24.3902439,42,16,26,1.733333333,20,15,5,25,42,16,26,1.733333333,19,15,4,21.05263158,,16,,,,,,,,16,,,,,,,,16,,,,,,
123,49600,3440,0,3440,2.925170068,1223,1176,47,3.843008994,3471,0,3471,2.924178602,1223,1187,36,2.943581357,3734,0,3734,2.926332288,1301,1276,25,1.92159877,3916,0,3916,2.924570575,1351,1339,12,0.88823094,4044,0,4044,2.932559826,1379,1379,0,0,4386,0,4386,2.951547779,1486,1486,0,0,4473,0,4473,2.982,1500,1500,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,50480,5634,0,5634,3.014446228,1979,1869,110,5.558362809,5696,0,5696,3.013756614,1983,1890,93,4.689863843,5772,0,5772,3.014099217,1987,1915,72,3.623553095,5884,0,5884,3.014344262,2006,1952,54,2.691924227,6057,0,6057,3.014932802,2041,2009,32,1.567858893,6348,0,6348,3.014245014,2125,2106,19,0.894117647,6672,0,6672,3.017639077,2211,2211,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,54330,12,0,12,1.5,11,8,3,27.27272727,12,0,12,1.5,11,8,3,27.27272727,12,0,12,1.5,11,8,3,27.27272727,12,0,12,1.5,11,8,3,27.27272727,13,0,13,1.444444444,11,9,2,18.18181818,13,0,13,1.444444444,11,9,2,18.18181818,13,0,13,1.444444444,11,9,2,18.18181818,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,55045,418,0,418,2.502994012,197,167,30,15.2284264,421,0,421,2.505952381,197,168,29,14.72081218,426,0,426,2.505882353,197,170,27,13.70558376,434,0,434,2.50867052,199,173,26,13.06532663,439,0,439,2.508571429,199,175,24,12.06030151,442,0,442,2.511363636,199,176,23,11.55778894,449,0,449,2.508379888,200,179,21,10.5,,0,,,,,,,,0,,,,,,,,0,,,,,,
123,99990,42564,39,42525,2.715690657,17008,15659,1349,7.931561618,43052,39,43013,2.715810077,17049,15838,1211,7.103055898,43645,39,43606,2.715700318,17094,16057,1037,6.066456066,44250,39,44211,2.715830211,17161,16279,882,5.139560632,45030,39,44991,2.715699885,17263,16567,696,4.031744193,45929,39,45890,2.715706001,17492,16898,594,3.395838097,46396,39,46357,2.715700059,17492,17070,422,2.412531443,,,,,,,,,,,,,,,,,,,,,,,,
125,0,10032,196,9836,2.492019255,4466,3947,519,11.62113748,10118,196,9922,2.491712707,4471,3982,489,10.93715053,10082,196,9886,2.492059491,4477,3967,510,11.39155685,10157,233,9924,2.491589254,4480,3983,497,11.09375,10178,229,9949,2.491610318,4487,3993,494,11.00958324,10052,229,9823,2.491882293,4499,3942,557,12.38052901,10082,234,9848,2.492533536,4500,3951,549,12.2,,145,,,,,,,,145,,,,,,,,145,,,,,,
125,86310,2340,145,2195,2.36785329,1018,927,91,8.939096267,2356,145,2211,2.367237687,1018,934,84,8.251473477,2352,145,2207,2.368025751,1021,932,89,8.716944172,2358,145,2213,2.36684492,1021,935,86,8.423114594,2368,145,2223,2.367412141,1024,939,85,8.30078125,2326,145,2181,2.368078176,1027,921,106,10.32132425,2331,145,2186,2.36836403,1027,923,104,10.12658228,,145,,,,,,,,145,,,,,,,,145,,,,,,
125,86750,3520,51,3469,2.535818713,1490,1368,122,8.187919463,3547,51,3496,2.535170413,1490,1379,111,7.44966443,3530,51,3479,2.535714286,1490,1372,118,7.919463087,3578,88,3490,2.53449528,1490,1377,113,7.583892617,3579,84,3495,2.53444525,1491,1379,112,7.511737089,3571,84,3487,2.534156977,1493,1376,117,7.836570663,3587,89,3498,2.534782609,1494,1380,114,7.630522088,,,,,,,,,,,,,,,,,,,,,,,,
125,23025,257,0,257,2.336363636,132,110,22,16.66666667,259,0,259,2.333333333,132,111,21,15.90909091,257,0,257,2.336363636,132,110,22,16.66666667,258,0,258,2.345454545,132,110,22,16.66666667,258,0,258,2.345454545,132,110,22,16.66666667,253,0,253,2.342592593,132,108,24,18.18181818,253,0,253,2.342592593,132,108,24,18.18181818,,0,,,,,,,,0,,,,,,,,0,,,,,,
125,99990,3915,0,3915,2.538910506,1826,1542,284,15.55312158,3956,0,3956,2.53915276,1831,1558,273,14.90988531,3943,0,3943,2.538956858,1834,1553,281,15.3217012,3963,0,3963,2.538757207,1837,1561,276,15.02449646,3973,0,3973,2.538658147,1840,1565,275,14.94565217,3902,0,3902,2.538711776,1847,1537,310,16.78397401,3911,0,3911,2.53961039,1847,1540,307,16.62154846,,0,,,,,,,,0,,,,,,,,0,,,,,,
13,0,295605,9396,286209,2.393572181,127183,119574,7609,5.982717816,300171,10003,290168,2.393296053,127873,121242,6632,5.186395877,305016,10002,295014,2.393758672,128436,123243,5192,4.042480301,309971,10326,299645,2.39407643,129798,125161,4637,3.572474152,313190,10769,302421,2.393366467,131196,126358,4838,3.687612427,318570,11125,307445,2.393611224,132483,128444,4040,3.049447854,321989,11053,310936,2.394725898,133692,129842,3850,2.879753463,,5,,,,,,,,5,,,,,,,,5,,,,,,
13,7850,97928,8552,89376,2.1599884,43497,41378,2119,4.87160034,100211,9159,91052,2.159984818,43943,42154,1789,4.071183124,101452,9158,92294,2.159985022,44015,42729,1286,2.921731228,103041,9482,93559,2.160017546,44406,43314,1092,2.459127145,105142,9925,95217,2.159997278,45254,44082,1172,2.589826314,107267,10281,96986,2.159996437,45798,44901,897,1.958600812,107789,10209,97580,2.159996458,46005,45176,829,1.801978046,,,,,,,,,,,,,,,,,,,,,,,,
13,75640,12501,0,12501,2.776765882,4698,4502,196,4.17198808,12609,0,12609,2.776701167,4699,4541,158,3.362417536,12762,0,12762,2.776762402,4700,4596,104,2.212765957,12827,0,12827,2.776406926,4701,4620,81,1.723037652,12855,0,12855,2.776457883,4718,4630,88,1.865197117,12977,0,12977,2.776422764,4732,4674,58,1.22569738,13185,0,13185,2.776373973,4800,4749,51,1.0625,,0,,,,,,,,0,,,,,,,,0,,,,,,
13,82735,150,0,150,2,101,75,26,25.74257426,151,0,151,1.986842105,101,76,26,25.74257426,153,0,153,2.013157895,101,76,24,23.76237624,154,0,154,2,101,77,24,23.76237624,154,0,154,2,101,77,24,23.76237624,155,0,155,1.987179487,101,78,24,23.76237624,156,0,156,2,102,78,24,23.52941176,,0,,,,,,,,0,,,,,,,,0,,,,,,
13,24950,8409,0,8409,2.970328506,2888,2831,57,1.973684211,8701,0,8701,2.970638443,2963,2929,34,1.147485656,8954,0,8954,2.971788915,3013,3013,0,0,9035,0,9035,2.985789822,3026,3026,0,0,9163,0,9163,2.981776765,3073,3073,0,0,9489,0,9489,3.000948767,3162,3162,0,0,9769,0,9769,3.005846154,3250,3250,0,0,,0,,,,,,,,0,,,,,,,,0,,,,,,
13,39195,274,0,274,2.091603053,141,131,10,7.092198582,277,0,277,2.098484848,141,132,9,6.382978723,278,0,278,2.090225564,140,133,7,5,279,0,279,2.097744361,140,133,7,5,255,0,255,2.090163934,128,122,6,4.6875,247,0,247,2.093220339,123,118,5,4.06504065,247,0,247,2.093220339,123,118,5,4.06504065,,0,,,,,,,,0,,,,,,,,0,,,,,,
